"Key-Clé","CoAppNm","CoAppRoleCD","CoAppRoleEN","CoAppRoleFR","CoAppOrgID","CoAppOrgNm","ProvinceEN","ProvinceFR","CountryEN","PaysFR","FiscalYear-AnnéeFinancière"
324097,"Ladouceur, Cecile","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","SMBA","University of Pittsburgh (Pennsylvania)","Pennsylvania","Pennsylvanie","United States","États-Unis","200304"
324097,"Dahl, Ronald","SUP1","Primary Supervisor","Directeur principal","CGLA","Western Psychiatric Institute (Pittsburgh)","Pennsylvania","Pennsylvanie","United States","États-Unis","200304"
324097,"Carter, Cameron","SUP","Supervisor","Directeur de recherche","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
916865,"Dzau, Victor J","SUP1","Primary Supervisor","Directeur principal","SHCA","Duke University (North Carolina)","North Carolina","Caroline du Nord","United States","États-Unis","200304"
916865,"Noiseux, Nicolas","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
90954,"Mcewen, Scott A","SUP1","Primary Supervisor","Directeur principal","CEHA","University of Guelph","Ontario","Ontario","Canada","Canada","200304"
90954,"Pearl, David L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEHA","University of Guelph","Ontario","Ontario","Canada","Canada","200304"
916390,"Blenis, John","SUP1","Primary Supervisor","Directeur principal","AATX","Harvard Medical School (Boston, Massachusetts)","Massachusetts","Massachusetts","United States","États-Unis","200304"
916390,"Roux, Philippe","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
605865,"Demay, Marie","SUP1","Primary Supervisor","Directeur principal","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
605865,"Sabbagh, Yves","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
104906,"Stocks, Janet","SUP1","Primary Supervisor","Directeur principal","EAAA","University of London (UK)","Unknown/Inconnu","Unknown/Inconnu","United Kingdom","Royaume-Uni","200304"
104906,"Subbarao, Padmaja","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
671279,"Wang, Dennis","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CACA","Simon Fraser University (Burnaby, B.C.)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
671279,"Frankel, Alan","SUP1","Primary Supervisor","Directeur principal","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
590880,"Paus, Tomas","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
590880,"Della-Maggiore, Valeria","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
247864,"Potvin, Louise","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
247864,"Delormier, Treena","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","UHMA","University of Hawaii at Manoa","Hawaii","Hawaii","United States","États-Unis","200304"
762443,"Laupacis, Andreas","SUP1","Primary Supervisor","Directeur principal","CEAJ","Unity Health Toronto","Ontario","Ontario","Canada","Canada","200304"
762443,"Dueck, Andrew D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
428436,"Bourbonnais, Daniel","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
428436,"Dumoulin, Chantal","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCL","CIUSSS du Centre-Sud-de-l'Île-de-Montréal (Montréal, Québec)","Québec","Québec","Canada","Canada","200304"
428436,"Lemieux, Marie-Claude","SUP","Supervisor","Directeur de recherche","CFCC","CIUSSS Est-de-l'Ile-de- Montréal-Maisonneuve Rosemont","Québec","Québec","Canada","Canada","200304"
686892,"Grenier, François","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
686892,"Svoboda, Karel","SUP1","Primary Supervisor","Directeur principal","ABQD","Howard Hughes Medical Institute (Bethesda)","Maryland","Maryland","United States","États-Unis","200304"
711428,"Ditto, Blaine","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
711428,"Cartier, André","SUP","Supervisor","Directeur de recherche","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
711428,"Lavoie, Kim","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFEB","Université du Québec à Montréal","Québec","Québec","Canada","Canada","200304"
327035,"Leslie, Elaine M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
327035,"Waalkes, Michael P","SUP1","Primary Supervisor","Directeur principal","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
253929,"Meakin, Susan O","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
253929,"Liu, Hui-Yu","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CPCV","Robarts Research Institute - U.W.O. (London, Ont.)","Ontario","Ontario","Canada","Canada","200304"
382445,"Watt-Watson, Judith (Judy) H","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
382445,"McGillion, Michael H","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
28327,"Wright, James M","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
28327,"Mintzes, Barbara J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
28327,"Abraham, John W","SUP","Supervisor","Directeur de recherche","EPAA","University of Sussex (UK)","Unknown/Inconnu","Unknown/Inconnu","United Kingdom","Royaume-Uni","200304"
734575,"Hudson, Thomas J","SUP1","Primary Supervisor","Directeur principal","OICR","Ontario Institute for Cancer Research (Toronto, Ontario)/Institut ontarien de recherche sur le cancer","Ontario","Ontario","Canada","Canada","200304"
734575,"Montpetit, Alexandre","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
9825,"Deeley, Roger G","SUP1","Primary Supervisor","Directeur principal","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
9825,"Payen, Lea F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
190881,"McBain, Chris J","SUP1","Primary Supervisor","Directeur principal","UUBA","National Institutes of Health (Bethesda)","Maryland","Maryland","United States","États-Unis","200304"
190881,"Pelkey, Kenneth A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","UUBA","National Institutes of Health (Bethesda)","Maryland","Maryland","United States","États-Unis","200304"
739298,"Drazen, Jeffrey M","SUP1","Primary Supervisor","Directeur principal","AATX","Harvard Medical School (Boston, Massachusetts)","Massachusetts","Massachusetts","United States","États-Unis","200304"
739298,"Chu, Eric K","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","UVBD","Brigham and Women's Hospital (Boston)","Massachusetts","Massachusetts","United States","États-Unis","200304"
739298,"Kohane, Isaac S","SUP","Supervisor","Directeur de recherche","UVBB","Boston Children's Hospital (Boston, MA)","Massachusetts","Massachusetts","United States","États-Unis","200304"
582932,"Sessa, William C","SUP1","Primary Supervisor","Directeur principal","UGAA","Yale University (Connecticut)","Connecticut","Connecticut","United States","États-Unis","200304"
582932,"Bernatchez, Pascal N","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
995819,"McCulloch, Christopher A","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
995819,"El Sayegh, Tarek","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
836205,"Walter, Michael A","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
836205,"Berry, Fred B","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
571511,"Rockwood, Kenneth","SUP1","Primary Supervisor","Directeur principal","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
571511,"Cloutier, France","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
178336,"Lesperance, Jacques","CO","Co-Investigator","Co-chercheur","CFCK","Montreal Heart Institute/Institut de cardiologie de Montréal","Québec","Québec","Canada","Canada","200304"
178336,"Bourassa, Martial G","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
178336,"Lambert, Jean","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
178336,"Johnson, Dominique","CO","Co-Investigator","Co-chercheur","MHIN","Montreal Health Innovations Coordinating Center (Quebec)","Québec","Québec","Canada","Canada","200304"
178336,"Tardif, Jean-Claude","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCK","Montreal Heart Institute/Institut de cardiologie de Montréal","Québec","Québec","Canada","Canada","200304"
178336,"Guertin, Marie-Claude","CO","Co-Investigator","Co-chercheur","CFCK","Montreal Heart Institute/Institut de cardiologie de Montréal","Québec","Québec","Canada","Canada","200304"
178336,"Gregoire, Jean C","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
178336,"L'Allier, Philippe L","CO","Co-Investigator","Co-chercheur","CFCK","Montreal Heart Institute/Institut de cardiologie de Montréal","Québec","Québec","Canada","Canada","200304"
528108,"D'Orléans-Juste, Pedro","SUP1","Primary Supervisor","Directeur principal","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
528108,"Salvail, Dany","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
251714,"Corey, Lawrence","SUP1","Primary Supervisor","Directeur principal","SVBA","Fred Hutchinson Cancer Research Center (Seattle)","Washington","Washington","United States","États-Unis","200304"
251714,"Zahariadis, George","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CJAA","Memorial University of Newfoundland","Newfoundland and Labrador","Terre-Neuve-et-Labrador","Canada","Canada","200304"
614115,"Baker, David","SUP1","Primary Supervisor","Directeur principal","SVCA","University of Washington (Seattle)","Washington","Washington","United States","États-Unis","200304"
614115,"Sood, Vanita D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
155032,"Babiuk, Lorne A","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
155032,"Lee, Patrick W","SUP1","Primary Supervisor","Directeur principal","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
155032,"Shmulevitz, Maya","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
948501,"Perrimon, Norbert","SUP1","Primary Supervisor","Directeur principal","AATX","Harvard Medical School (Boston, Massachusetts)","Massachusetts","Massachusetts","United States","États-Unis","200304"
